Text,label
back in writing land,3
go watch the lostinjapanbts x,3
immediately listening to thriller happy halloween,3
thank you including me in this amazing ad behindthemac ad x,3
partnered with a cool lostinjapan experience head to the app and enter lostinjapan in the promo section to unlock it and win tickets to the tour x,3
estoy creciendo mi barba,3
ive watched scream 15 times today,3
laughing reading all your comments about it so happy you guys like it i love u,3
lostinjapanvideo is out now xx,3
hahaha yes i fully did,3
youre right japan vid coming,3
a star is born absolutely got me in everyway so blown away,3
lostinjapanvideo tonight x,3
lostinjapanvideo coming soon x,3
crossroads with 109c on cmt x,3
if u wanna go back in time and be walking down a street in paris listen to bruno major,3
perspective is everything,3
love u guys thank you for coming out to all these shows and singing with me,3
im dying to play mutual,3
feels like its been forever since ive been on an album tour i really miss seeing and playing for you guys everyday x,3
i adore you guys,3
lol,3
thank you so so much an unreal way to end the festival shows i adore u guys thank you for the unbelievable support always,3
el paso thank you love u x,3
its a michael bubl day today,3
did this cover of pressure for the bohemian rhapsody film with honor freddie and for a cause really close to our hearts to benefit the mercury phoenix trust in the fight against hiv aids hope you love it x,3
thank you,3
i love you guys thank you always for everything always,3
performing tune in at 8pm et x,3
youre right i should,3
i am ready for halloween,3
performing 109 x,3
you are unbelievable this is insane,3
hey guys are unreal wow,3
and im home right now with my sister currently watching this dance show that she gets unbelievably excited about and life is really awesome i love u guys,3
i just wanted to say hi and that im seeing everything you guys are tweeting and seeing how much youve been supporting the remix and everything i do and i love you and thank you always,3
plus i guess if im being honest i dont post a lot because i worry its not good enough whatever that truly means and thats pretty stupid soo,3
hey sorry i havent been very active on social media lately been struggling with it and the last thing i wanna do is post something because i feel like i have to instead of want to you know i always just want to be 100 real with you guys always,3
thank you,3
performing today watch it live here x,3
watch my directed by x,3
woa this is amazing,3
thank you for having me,3
go download stream now x,3
lostinjapanremix tonight midnight et 927 x,3
tomorrow at midnight est 927 lost in japan presave it here,3
for your leadership on education with leavenogirlbehind at the unga2018 this week id love to talk to you more about how we can ensure all children have access to quality education ill be encouraging my fans to take action this weekend glblctzn,3
of all time maybe our song tswift,3
the 1975 rocks man,3
back in country land love country land,3
lol,3
feeling really nostalgic tonight life is crazy,3
wow,3
unreal so sad rip mac miller,3
coming to nashville lets jam,3
lool it was impossible to take off,3
philly you are unreal seriously forgot how incredible loud you guys sing i love you,3
doing a special performance 925ticket info here x,3
tomorrow in philly come out or watch online or on,3
love u,3
london this week x eaconnected,3
u like imagine 11 year old me absolutely going nuts everytime i heard this 20 year old me too actually,3
you too bro i stan u back,3
been awake for 72 years today,3
i feel like more than ever people just wanna hear real shit in music in life in general there is literally no room for made up stories or feelings that says a lot about our generation in the best wayi feel really proud to be apart of it,3
